Sex,Age,Height,Weight,Sport,Medal
M,26,180,94,Tir,L
M,26,191,95,Tir,L
M,26,190,95,Tir,L
M,26,190,95,Tir,L
M,26,176,95,Tir,L
M,26,176,95,Tir,L
M,26,176,95,Tir,L
M,26,188,96,Tir,L
M,26,193,104,Tir,L
M,26,179,105,Tir,L
M,26,179,105,Tir,L
M,26,179,105,Tir,L
F,26,173,105,Tir,L
M,26,164,105,Tir,L
F,26,160,117,Tir,L
M,26,184,126,Tir,L
M,26,202,128,Tir,L
M,26,202,128,Tir,L
F,27,157,45,Tir,L
F,27,157,45,Tir,L
F,27,156,48,Tir,L
F,27,164,50,Tir,L
F,27,164,50,Tir,L
F,27,157,50,Tir,L
F,27,154,50,Tir,G
F,27,154,50,Tir,G
F,27,167,51,Tir,L
F,27,167,51,Tir,L
F,27,165,51,Tir,G
M,27,166,52,Tir,L
F,27,160,52,Tir,G
F,27,160,52,Tir,G
F,27,157,52,Tir,L
F,27,150,52,Tir,L
F,27,150,52,Tir,L
M,27,164,53,Tir,L
M,27,164,53,Tir,L
F,27,164,54,Tir,L
F,27,164,54,Tir,L
F,27,163,54,Tir,L
F,27,162,54,Tir,L
F,27,162,54,Tir,L
F,27,170,55,Tir,G
F,27,165,55,Tir,L
F,27,165,55,Tir,L
F,27,164,55,Tir,G
F,27,162,55,Tir,L
F,27,166,55.5,Tir,L
F,27,166,55.5,Tir,L
F,27,171,56,Tir,L
F,27,171,56,Tir,L
F,27,170,56,Tir,L
F,27,170,56,Tir,L
F,27,168,56,Tir,L
F,27,165,56,Tir,L
F,27,162,56,Tir,L
F,27,162,56,Tir,L
M,27,169,57,Tir,L
M,27,168,57,Tir,L
F,27,165,57,Tir,L
F,27,163,57,Tir,L
F,27,163,57,Tir,L
F,27,170,58,Tir,L
F,27,170,58,Tir,L
F,27,168,58,Tir,L
F,27,168,58,Tir,L
F,27,168,58,Tir,L
M,27,163,58,Tir,L
F,27,156,58,Tir,L
F,27,152,58,Tir,L
F,27,168,59,Tir,L
M,27,162,59,Tir,L
M,27,173,60,Tir,L
M,27,173,60,Tir,L
M,27,172,60,Tir,L
M,27,171,60,Tir,L
M,27,171,60,Tir,L
M,27,170,60,Tir,L
M,27,170,60,Tir,L
F,27,169,60,Tir,L
F,27,167,60,Tir,L
F,27,163,60,Tir,L
F,27,163,60,Tir,L
F,27,162,60,Tir,L
F,27,162,60,Tir,L
M,27,161,60,Tir,L
M,27,161,60,Tir,L
F,27,160,60,Tir,L
F,27,160,60,Tir,L
F,27,155,60,Tir,L
F,27,174,61,Tir,L
F,27,174,61,Tir,L
F,27,169,61,Tir,L
F,27,169,61,Tir,L
F,27,168,61,Tir,L
F,27,162,61,Tir,L
F,27,162,61,Tir,L
F,27,159,61,Tir,L
F,27,159,61,Tir,L
F,27,168,62,Tir,L
M,27,162,62,Tir,L
M,27,162,62,Tir,L
M,27,162,62,Tir,L
F,27,166,62.5,Tir,L
F,27,166,62.5,Tir,L
F,27,171,63,Tir,G
F,27,168,63,Tir,L
F,27,168,63,Tir,L
F,27,165,63,Tir,L
F,27,164,63,Tir,L
F,27,154,63,Tir,G
F,27,154,63,Tir,L
M,27,175,64,Tir,L
M,27,170,64,Tir,L
M,27,165,64,Tir,L
M,27,165,64,Tir,L
F,27,175,65,Tir,L
M,27,175,65,Tir,L
M,27,175,65,Tir,L
M,27,175,65,Tir,L
M,27,175,65,Tir,L
M,27,175,65,Tir,L
M,27,175,65,Tir,L
F,27,175,65,Tir,L
F,27,175,65,Tir,L
M,27,174,65,Tir,L
M,27,174,65,Tir,L
M,27,174,65,Tir,L
M,27,172,65,Tir,L
M,27,168,65,Tir,L
F,27,165,65,Tir,L
F,27,165,65,Tir,L
M,27,178,66,Tir,L
M,27,173,66,Tir,L
M,27,173,66,Tir,L
M,27,162,66,Tir,L
M,27,178,67,Tir,L
F,27,174,67,Tir,L
F,27,174,67,Tir,L
M,27,174,67,Tir,G
M,27,172,67,Tir,L
M,27,170,67,Tir,L
M,27,170,67,Tir,L
M,27,170,67,Tir,L
M,27,170,67,Tir,L
M,27,169,67,Tir,L
M,27,169,67,Tir,L
M,27,166,67,Tir,L
M,27,166,67,Tir,G
F,27,160,67,Tir,L
M,27,182,68,Tir,L
M,27,178,68,Tir,L
M,27,178,68,Tir,L
M,27,178,68,Tir,L
M,27,178,68,Tir,L
M,27,177,68,Tir,L
M,27,176,68,Tir,G
F,27,173,68,Tir,L
F,27,173,68,Tir,L
M,27,172,68,Tir,L
M,27,172,68,Tir,L
M,27,172,68,Tir,L
F,27,171,68,Tir,L
M,27,171,68,Tir,L
M,27,170,68,Tir,L
M,27,168,68,Tir,L
M,27,166,68,Tir,L
M,27,180,69,Tir,L
M,27,180,69,Tir,L
M,27,171,69,Tir,L
M,27,170,69,Tir,L
M,27,167,69,Tir,L
F,27,158,69,Tir,L
M,27,180,70,Tir,L
M,27,180,70,Tir,L
M,27,177,70,Tir,L
M,27,171,70,Tir,L
M,27,170,70,Tir,L
M,27,168,70,Tir,L
M,27,178,71,Tir,L
M,27,175,71,Tir,L
M,27,174,71,Tir,L
M,27,173,71,Tir,L
M,27,178,72,Tir,L
F,27,175,72,Tir,L
M,27,175,72,Tir,L
M,27,175,72,Tir,G
M,27,172,72,Tir,L
M,27,169,72,Tir,L
M,27,165,72,Tir,L
M,27,184,73,Tir,L
M,27,184,73,Tir,L
M,27,180,73,Tir,L
M,27,180,73,Tir,L
M,27,176,73,Tir,L
M,27,175,73,Tir,G
M,27,175,73,Tir,L
M,27,175,73,Tir,L
M,27,174,73,Tir,L
M,27,173,73,Tir,L
M,27,173,73,Tir,L
M,27,170,73,Tir,L
M,27,170,73,Tir,G
M,27,170,73,Tir,L
M,27,169,73,Tir,L
F,27,163,73,Tir,G
F,27,159,73,Tir,L
M,27,181,74,Tir,L
M,27,180,74,Tir,L
M,27,175,74,Tir,L
M,27,172,74,Tir,L
M,27,170,74,Tir,L
M,27,167,74,Tir,L
M,27,186,75,Tir,L
M,27,186,75,Tir,L
M,27,186,75,Tir,L
M,27,185,75,Tir,L
M,27,183,75,Tir,L
F,27,183,75,Tir,G
M,27,183,75,Tir,L
M,27,183,75,Tir,L
M,27,183,75,Tir,L
M,27,183,75,Tir,L
M,27,183,75,Tir,L
M,27,177,75,Tir,G
M,27,177,75,Tir,G
M,27,176,75,Tir,L
M,27,176,75,Tir,G
M,27,175,75,Tir,L
M,27,172,75,Tir,L
M,27,172,75,Tir,L
M,27,170,75,Tir,L
F,27,169,75,Tir,L
M,27,168,75,Tir,L
M,27,165,75,Tir,L
M,27,165,75,Tir,L
M,27,185,76,Tir,L
M,27,185,76,Tir,L
M,27,183,76,Tir,L
M,27,181,76,Tir,L
M,27,181,76,Tir,L
M,27,181,76,Tir,L
M,27,181,76,Tir,L
M,27,180,76,Tir,L
M,27,178,76,Tir,L
M,27,170,76,Tir,L
M,27,170,76,Tir,L
M,27,183,77,Tir,L
M,27,178,77,Tir,L
M,27,184,78,Tir,L
M,27,184,78,Tir,L
M,27,184,78,Tir,L
M,27,183,78,Tir,L
M,27,182,78,Tir,L
M,27,182,78,Tir,L
M,27,182,78,Tir,G
M,27,178,78,Tir,L
M,27,178,78,Tir,L
M,27,176,78,Tir,L
M,27,176,78,Tir,L
M,27,174,78,Tir,L
M,27,168,78,Tir,L
M,27,182,79,Tir,G
M,27,182,79,Tir,L
M,27,178,79,Tir,L
M,27,185,80,Tir,L
M,27,184,80,Tir,L
M,27,183,80,Tir,L
M,27,183,80,Tir,L
M,27,183,80,Tir,L
M,27,183,80,Tir,L
M,27,183,80,Tir,L
M,27,180,80,Tir,L
M,27,180,80,Tir,L
M,27,179,80,Tir,L
M,27,176,80,Tir,L
M,27,173,80,Tir,L
M,27,173,80,Tir,L
M,27,173,80,Tir,L
M,27,172,80,Tir,L
M,27,172,80,Tir,L
M,27,172,80,Tir,L
M,27,167,80,Tir,L
M,27,159,80,Tir,L
M,27,183,81,Tir,L
M,27,183,81,Tir,L
M,27,182,81,Tir,L
M,27,180,81,Tir,L
M,27,177,81,Tir,L
M,27,177,81,Tir,L
M,27,177,81,Tir,L
M,27,177,81,Tir,L
M,27,184,82,Tir,L
M,27,181,82,Tir,L
M,27,181,82,Tir,L
M,27,181,82,Tir,L
M,27,180,82,Tir,L
M,27,177,82,Tir,L
M,27,177,82,Tir,L
M,27,170,82,Tir,L
M,27,170,82,Tir,L
M,27,170,82,Tir,G
M,27,170,82,Tir,G
M,27,158,82,Tir,L
M,27,185,83,Tir,G
M,27,183,83,Tir,L
M,27,180,83,Tir,L
M,27,180,83,Tir,L
M,27,180,83,Tir,L
M,27,180,83,Tir,L
M,27,180,83,Tir,L
F,27,175,83,Tir,L
F,27,175,83,Tir,L
M,27,176,84,Tir,L
M,27,176,84,Tir,L
M,27,175,84,Tir,L
M,27,175,84,Tir,G
M,27,172,84,Tir,L
M,27,187,85,Tir,L
M,27,181,85,Tir,L
M,27,174,85,Tir,L
M,27,174,85,Tir,L
M,27,173,85,Tir,L
F,27,172,85,Tir,L
M,27,173,86,Tir,G
M,27,178,87,Tir,L
M,27,175,87,Tir,L
M,27,175,87,Tir,L
M,27,175,87,Tir,L
M,27,195,88,Tir,L
M,27,195,88,Tir,L
M,27,195,88,Tir,L
M,27,177,88,Tir,L
M,27,177,88,Tir,L
M,27,177,88,Tir,L
M,27,177,88,Tir,L
M,27,176,88,Tir,L
M,27,174,89,Tir,L
M,27,192,90,Tir,L
M,27,185,90,Tir,L
M,27,177,90,Tir,L
M,27,177,90,Tir,L
M,27,172,90,Tir,L
M,27,180,93,Tir,L
M,27,183,95,Tir,L
M,27,176,95,Tir,L
M,27,174,95,Tir,L
M,27,190,105,Tir,L
M,27,183,105,Tir,G
M,27,177,105,Tir,L
F,28,157,45,Tir,L
F,28,159,47,Tir,L
F,28,153,47,Tir,L
F,28,153,47,Tir,L
F,28,152,48,Tir,L
F,28,152,48,Tir,L
M,28,165,51,Tir,L
M,28,164,51,Tir,L
M,28,164,51,Tir,L
F,28,160,51,Tir,L
F,28,160,51,Tir,L
F,28,168,52,Tir,L
F,28,168,52,Tir,L
F,28,167,52,Tir,L
F,28,165,52,Tir,L
F,28,165,52,Tir,L
F,28,162,52,Tir,L
F,28,162,52,Tir,L
F,28,159,52,Tir,L
F,28,165,53,Tir,L
F,28,165,53,Tir,L
F,28,164,53,Tir,L
F,28,164,53,Tir,L
F,28,163,53,Tir,L
M,28,167,54,Tir,L
F,28,163,54,Tir,L
F,28,163,54,Tir,L
F,28,160,54,Tir,L
F,28,160,54,Tir,L
M,28,162,55,Tir,L
F,28,158,55,Tir,L
F,28,158,55,Tir,L
F,28,158,55,Tir,L
F,28,158,55,Tir,L
F,28,157,55,Tir,L
F,28,157,55,Tir,G
F,28,156,55,Tir,L
F,28,156,55,Tir,L
F,28,168,56,Tir,L
F,28,168,56,Tir,L
F,28,167,56,Tir,L
F,28,160,56,Tir,L
F,28,160,56,Tir,L
F,28,169,57,Tir,L
F,28,169,57,Tir,L
F,28,162,57,Tir,L
F,28,162,57,Tir,L
M,28,165,58,Tir,L
M,28,165,58,Tir,G
F,28,164,58,Tir,L
M,28,171,59,Tir,L
F,28,170,59,Tir,L
F,28,170,59,Tir,L
F,28,149,59,Tir,L
F,28,149,59,Tir,L
M,28,175,60,Tir,L
F,28,173,60,Tir,L
F,28,173,60,Tir,L
F,28,172,60,Tir,L
M,28,172,60,Tir,L
M,28,172,60,Tir,L
M,28,170,60,Tir,L
F,28,170,60,Tir,G
F,28,170,60,Tir,L
F,28,168,60,Tir,G
F,28,165,60,Tir,L
F,28,165,60,Tir,L
F,28,165,60,Tir,L
M,28,162,60,Tir,L
M,28,160,60,Tir,L
F,28,170,61,Tir,L
F,28,170,61,Tir,L
M,28,180,62,Tir,L
M,28,175,62,Tir,G
M,28,172,62,Tir,L
M,28,165,62,Tir,L
M,28,173,63,Tir,L
M,28,172,63,Tir,L
M,28,168,63,Tir,L
M,28,168,63,Tir,L
M,28,168,63,Tir,L
M,28,167,63,Tir,L
M,28,166,63,Tir,G
F,28,165,63,Tir,L
F,28,163,63,Tir,L
F,28,163,63,Tir,G
F,28,159,63,Tir,L
F,28,159,63,Tir,G
M,28,171,64,Tir,L
M,28,170,64,Tir,L
M,28,170,64,Tir,L
M,28,160,64,Tir,L
M,28,160,64,Tir,L
M,28,180,65,Tir,L
M,28,175,65,Tir,L
M,28,173,65,Tir,L
M,28,173,65,Tir,L
M,28,173,65,Tir,L
M,28,173,65,Tir,L
M,28,173,65,Tir,L
M,28,168,65,Tir,L
M,28,168,65,Tir,L
M,28,168,65,Tir,L
F,28,166,65,Tir,G
M,28,165,65,Tir,L
M,28,165,65,Tir,L
M,28,165,65,Tir,L
M,28,177,66,Tir,L
M,28,175,66,Tir,L
M,28,175,66,Tir,L
M,28,172,66,Tir,L
M,28,178,67,Tir,L
M,28,176,67,Tir,L
M,28,175,67,Tir,L
M,28,175,67,Tir,L
M,28,175,67,Tir,L
M,28,172,67,Tir,L
F,28,168,67,Tir,L
F,28,168,67,Tir,L
M,28,166,67,Tir,L
M,28,184,68,Tir,L
M,28,184,68,Tir,L
M,28,178,68,Tir,L
M,28,177,68,Tir,L
M,28,170,68,Tir,L
M,28,170,68,Tir,L
M,28,169,68,Tir,L
M,28,168,68,Tir,L
F,28,165,68,Tir,L
M,28,164,68,Tir,L
M,28,178,69,Tir,L
M,28,178,69,Tir,L
M,28,178,69,Tir,L
M,28,174,69,Tir,L
M,28,174,69,Tir,L
M,28,170,69,Tir,L
M,28,170,69,Tir,L
M,28,170,69,Tir,L
M,28,169,69,Tir,L
M,28,169,69,Tir,L
M,28,169,69,Tir,L
F,28,161,69,Tir,L
F,28,161,69,Tir,L
M,28,213,70,Tir,L
M,28,175,70,Tir,L
M,28,175,70,Tir,L
M,28,175,70,Tir,L
M,28,174,70,Tir,L
M,28,174,70,Tir,L
M,28,174,70,Tir,L
M,28,174,70,Tir,L
M,28,173,70,Tir,L
M,28,170,70,Tir,L
M,28,170,70,Tir,L
F,28,169,70,Tir,L
M,28,168,70,Tir,L
M,28,168,70,Tir,L
M,28,168,70,Tir,L
M,28,152,70,Tir,L
M,28,182,71,Tir,L
M,28,181,71,Tir,L
M,28,178,71,Tir,L
M,28,177,71,Tir,L
M,28,177,71,Tir,G
M,28,177,71,Tir,L
M,28,176,71,Tir,L
M,28,173,71,Tir,L
M,28,183,72,Tir,L
M,28,177,72,Tir,L
M,28,174,72,Tir,L
M,28,173,72,Tir,L
M,28,172,72,Tir,L
M,28,168,72,Tir,G
M,28,180,73,Tir,L
M,28,180,73,Tir,L
M,28,180,73,Tir,L
M,28,178,73,Tir,L
M,28,178,73,Tir,G
M,28,178,73,Tir,L
M,28,176,73,Tir,L
M,28,176,73,Tir,L
M,28,176,73,Tir,L
M,28,175,73,Tir,L
M,28,173,73,Tir,L
F,28,173,73,Tir,L
F,28,173,73,Tir,L
M,28,173,73,Tir,L
M,28,173,73,Tir,L
M,28,171,73,Tir,G
M,28,171,73,Tir,L
F,28,169,73,Tir,L
M,28,183,74,Tir,G
M,28,180,74,Tir,L
M,28,175,74,Tir,L
M,28,175,74,Tir,L
M,28,175,74,Tir,L
M,28,175,74,Tir,G
M,28,175,74,Tir,L
M,28,174,74,Tir,L
M,28,174,74,Tir,L
M,28,174,74,Tir,L
M,28,174,74,Tir,L
M,28,172,74,Tir,L
M,28,184,75,Tir,L
M,28,184,75,Tir,L
M,28,184,75,Tir,L
M,28,184,75,Tir,L
M,28,180,75,Tir,L
M,28,180,75,Tir,L
M,28,179,75,Tir,L
M,28,177,75,Tir,L
M,28,177,75,Tir,L
M,28,175,75,Tir,L
M,28,175,75,Tir,L
M,28,175,75,Tir,G
M,28,174,75,Tir,G
M,28,174,75,Tir,L
M,28,172,75,Tir,L
M,28,170,75,Tir,L
M,28,170,75,Tir,L
M,28,170,75,Tir,L
M,28,170,75,Tir,L
F,28,167,75,Tir,L
F,28,165,75,Tir,L
M,28,178,76,Tir,L
F,28,177,76,Tir,L
F,28,177,76,Tir,L
M,28,177,76,Tir,L
M,28,176,76,Tir,L
M,28,175,76,Tir,L
M,28,175,76,Tir,L
M,28,173,76,Tir,L
M,28,170,76,Tir,L
M,28,167,76,Tir,L
M,28,167,76,Tir,L
M,28,164,76,Tir,L
M,28,185,77,Tir,L
M,28,182,77,Tir,L
M,28,180,77,Tir,L
M,28,180,77,Tir,L
M,28,178,77,Tir,L
M,28,178,77,Tir,L
M,28,178,77,Tir,L
M,28,171,77,Tir,L
M,28,171,77,Tir,L
M,28,171,77,Tir,L
F,28,168,77,Tir,L
F,28,157,77,Tir,L
F,28,157,77,Tir,L
M,28,177,78,Tir,L
M,28,177,78,Tir,L
M,28,177,78,Tir,L
M,28,177,78,Tir,G
M,28,175,78,Tir,L
M,28,175,78,Tir,G
M,28,175,78,Tir,G
M,28,174,78,Tir,L
M,28,174,78,Tir,L
M,28,174,78,Tir,G
M,28,172,78,Tir,L
M,28,172,78,Tir,G
M,28,171,78,Tir,L
M,28,170,78,Tir,L
M,28,166,78,Tir,L
M,28,166,78,Tir,L
M,28,183,79,Tir,G
M,28,180,79,Tir,L
M,28,180,79,Tir,L
M,28,180,79,Tir,L
M,28,178,79,Tir,L
M,28,176,79,Tir,L
M,28,175,79,Tir,L
M,28,174,79,Tir,L
M,28,174,79,Tir,L
M,28,171,79,Tir,L
M,28,192,80,Tir,L
M,28,184,80,Tir,L
M,28,184,80,Tir,L
M,28,184,80,Tir,L
M,28,183,80,Tir,L
M,28,179,80,Tir,G
M,28,177,80,Tir,G
M,28,177,80,Tir,G
M,28,177,80,Tir,L
M,28,176,80,Tir,L
M,28,174,80,Tir,L
M,28,173,80,Tir,L
M,28,173,80,Tir,L
M,28,170,80,Tir,G
M,28,170,80,Tir,L
M,28,176,81,Tir,L
M,28,176,81,Tir,L
M,28,172,81,Tir,L
M,28,174,81.5,Tir,L
M,28,187,82,Tir,L
M,28,187,82,Tir,G
M,28,185,82,Tir,L
M,28,183,82,Tir,L
M,28,182,82,Tir,L
M,28,182,82,Tir,L
M,28,180,82,Tir,L
M,28,180,82,Tir,L
M,28,180,82,Tir,L
M,28,176,82,Tir,G
M,28,176,82,Tir,L
M,28,176,82,Tir,L
M,28,176,82,Tir,L
M,28,172,82,Tir,L
M,28,172,82,Tir,L
M,28,184,83,Tir,L
M,28,178,83,Tir,L
M,28,174,83,Tir,L
M,28,171,83,Tir,L
M,28,180,84,Tir,L
M,28,180,84,Tir,L
M,28,178,84,Tir,G
M,28,174,84,Tir,L
M,28,173,84,Tir,G
M,28,169,84,Tir,G
M,28,169,84,Tir,L
M,28,192,85,Tir,L
M,28,189,85,Tir,L
M,28,187,85,Tir,G
M,28,185,85,Tir,L
M,28,185,85,Tir,L
M,28,185,85,Tir,L
M,28,185,85,Tir,L
M,28,183,85,Tir,L
M,28,182,85,Tir,L
M,28,180,85,Tir,L
F,28,165,85,Tir,L
M,28,189,86,Tir,G
M,28,189,86,Tir,L
M,28,189,86,Tir,L
M,28,179,86,Tir,L
M,28,179,86,Tir,L
M,28,172,86,Tir,L
M,28,170,86,Tir,L
M,28,195,87,Tir,L
M,28,190,87,Tir,L
M,28,190,87,Tir,L
M,28,180,87,Tir,L
M,28,179,87,Tir,L
M,28,178,87,Tir,L
M,28,178,87,Tir,L
M,28,187,88,Tir,G
M,28,187,88,Tir,G
M,28,184,89,Tir,L
F,28,164,89,Tir,L
F,28,164,89,Tir,L
M,28,182,90,Tir,L
M,28,180,90,Tir,L
M,28,180,90,Tir,L
M,28,180,90,Tir,G
M,28,179,90,Tir,L
M,28,175,90,Tir,L
M,28,175,90,Tir,L
M,28,175,90,Tir,G
M,28,172,90,Tir,L
M,28,171,90,Tir,L
M,28,183,91,Tir,L
M,28,184,93,Tir,L
M,28,189,95,Tir,L
M,28,186,95,Tir,G
F,28,181,95,Tir,G
M,28,176,95,Tir,L
M,28,176,95,Tir,L
M,28,176,95,Tir,L
M,28,174,95,Tir,L
M,28,187,96,Tir,L
M,28,182,96,Tir,L
M,28,179,96,Tir,L
M,28,179,97,Tir,L
M,28,175,97,Tir,L
M,28,178,98,Tir,L
M,28,187,99,Tir,G
M,28,184,100,Tir,G
M,28,180,100,Tir,L
M,28,180,100,Tir,L
M,28,186,104,Tir,L
M,28,195,120,Tir,L
F,29,156,46,Tir,L
F,29,156,46,Tir,L
F,29,158,48,Tir,L
F,29,165,50,Tir,L
F,29,165,50,Tir,L
F,29,161,50,Tir,L
F,29,161,52,Tir,L
F,29,161,52,Tir,L
F,29,158,53,Tir,L
F,29,158,53,Tir,L
F,29,156,53,Tir,L
F,29,161,54,Tir,L
F,29,167,55,Tir,L
F,29,167,55,Tir,L
F,29,165,55,Tir,L
F,29,165,55,Tir,L
F,29,162,55,Tir,L
F,29,162,55,Tir,L
F,29,161,55,Tir,L
F,29,164,56,Tir,L
F,29,164,56,Tir,L
F,29,168,57,Tir,L
F,29,168,57,Tir,L
M,29,162,57,Tir,L
M,29,162,57,Tir,L
M,29,162,57,Tir,L
F,29,162,57,Tir,L
F,29,162,57,Tir,L
M,29,170,58,Tir,L
M,29,170,58,Tir,L
F,29,164,58,Tir,L
F,29,169,59,Tir,L
F,29,169,59,Tir,L
F,29,164,59,Tir,L
F,29,164,59,Tir,L
M,29,175,60,Tir,L
M,29,174,60,Tir,L
F,29,171,60,Tir,L
F,29,171,60,Tir,L
M,29,168,60,Tir,L
M,29,167,60,Tir,L
F,29,167,60,Tir,G
F,29,165,60,Tir,L
F,29,164,60,Tir,L
F,29,164,60,Tir,L
M,29,164,60,Tir,L
M,29,164,60,Tir,L
M,29,162,60,Tir,L
F,29,162,60,Tir,G
F,29,162,60,Tir,L
M,29,160,60,Tir,L
F,29,154,60,Tir,L
F,29,154,60,Tir,L
M,29,181,61,Tir,L
F,29,165,61,Tir,L
F,29,165,61,Tir,L
M,29,168,62,Tir,L
M,29,173,63,Tir,L
M,29,173,63,Tir,G
M,29,173,63,Tir,L
F,29,170,63,Tir,L
M,29,169,63,Tir,L
F,29,168,63,Tir,L
M,29,165,63,Tir,L
F,29,164,63,Tir,L
M,29,164,63,Tir,L
M,29,157,63,Tir,L
M,29,157,63,Tir,L
F,29,173,64,Tir,L
F,29,170,64,Tir,L
F,29,170,64,Tir,G
F,29,164,64,Tir,L
M,29,178,65,Tir,L
M,29,178,65,Tir,L
M,29,178,65,Tir,L
M,29,178,65,Tir,L
M,29,172,65,Tir,G
M,29,172,65,Tir,L
M,29,168,65,Tir,L
F,29,168,65,Tir,L
F,29,168,65,Tir,L
F,29,168,65,Tir,L
F,29,163,65,Tir,L
F,29,163,65,Tir,L
M,29,175,66,Tir,L
M,29,175,66,Tir,L
M,29,170,66,Tir,L
M,29,170,66,Tir,L
M,29,170,66,Tir,L
M,29,170,66,Tir,L
M,29,170,66,Tir,L
M,29,174,67,Tir,L
F,29,167,67,Tir,L
M,29,185,68,Tir,L
M,29,183,68,Tir,L
M,29,178,68,Tir,L
M,29,174,68,Tir,L
M,29,174,68,Tir,L
M,29,174,68,Tir,L
M,29,172,68,Tir,L
M,29,172,68,Tir,L
M,29,170,68,Tir,L
M,29,170,68,Tir,L
M,29,170,68,Tir,L
M,29,168,68,Tir,L
M,29,165,68,Tir,L
M,29,161,68,Tir,L
M,29,178,69,Tir,L
M,29,185,70,Tir,L
M,29,183,70,Tir,L
M,29,182,70,Tir,G
M,29,182,70,Tir,L
M,29,182,70,Tir,L
M,29,180,70,Tir,L
M,29,178,70,Tir,L
M,29,176,70,Tir,L
M,29,176,70,Tir,L
M,29,176,70,Tir,L
M,29,175,70,Tir,L
M,29,173,70,Tir,L
F,29,173,70,Tir,G
M,29,172,70,Tir,L
M,29,172,70,Tir,L
M,29,170,70,Tir,L
M,29,169,70,Tir,L
M,29,169,70,Tir,L
F,29,165,70,Tir,L
M,29,182,72,Tir,L
M,29,182,72,Tir,L
M,29,182,72,Tir,L
M,29,182,72,Tir,L
M,29,182,72,Tir,L
F,29,181,72,Tir,L
M,29,177,72,Tir,G
M,29,173,72,Tir,L
M,29,173,72,Tir,L
M,29,173,72,Tir,L
M,29,173,72,Tir,L
M,29,171,72,Tir,L
M,29,170,72,Tir,L
F,29,162,72,Tir,L
F,29,181,73,Tir,L
M,29,178,73,Tir,L
M,29,175,73,Tir,G
M,29,173,73,Tir,G
M,29,170,73,Tir,L
M,29,183,74,Tir,L
M,29,183,74,Tir,L
M,29,181,74,Tir,L
M,29,180,74,Tir,L
M,29,176,74,Tir,L
M,29,176,74,Tir,L
M,29,176,74,Tir,L
M,29,176,74,Tir,L
M,29,176,74,Tir,L
M,29,175,74,Tir,L
M,29,175,74,Tir,L
M,29,174,74,Tir,L
M,29,174,74,Tir,L
M,29,174,74,Tir,L
M,29,174,74,Tir,L
M,29,174,74,Tir,L
F,29,170,74,Tir,L
F,29,170,74,Tir,L
M,29,182,75,Tir,L
F,29,180,75,Tir,L
F,29,180,75,Tir,L
M,29,180,75,Tir,L
M,29,180,75,Tir,G
M,29,178,75,Tir,L
M,29,177,75,Tir,L
M,29,177,75,Tir,L
M,29,177,75,Tir,L
M,29,177,75,Tir,L
M,29,177,75,Tir,L
M,29,176,75,Tir,L
M,29,176,75,Tir,L
M,29,176,75,Tir,L
M,29,176,75,Tir,L
M,29,175,75,Tir,L
F,29,175,75,Tir,L
F,29,175,75,Tir,L
M,29,173,75,Tir,L
M,29,170,75,Tir,L
M,29,179,76,Tir,L
M,29,170,76,Tir,L
M,29,184,77,Tir,L
M,29,183,77,Tir,G
M,29,183,77,Tir,L
M,29,182,77,Tir,L
M,29,180,77,Tir,L
M,29,178,77,Tir,L
M,29,178,77,Tir,L
M,29,178,77,Tir,L
M,29,175,77,Tir,L
M,29,186,78,Tir,L
M,29,186,78,Tir,L
M,29,183,78,Tir,L
M,29,183,78,Tir,L
M,29,180,78,Tir,L
M,29,178,78,Tir,L
M,29,172,78,Tir,L
M,29,170,78,Tir,L
M,29,169,78,Tir,L
M,29,182,79,Tir,L
M,29,182,79,Tir,L
M,29,180,79,Tir,L
M,29,170,79,Tir,L
M,29,170,79,Tir,L
M,29,185,80,Tir,L
M,29,183,80,Tir,L
M,29,183,80,Tir,G
M,29,182,80,Tir,L
M,29,182,80,Tir,L
M,29,182,80,Tir,L
M,29,180,80,Tir,L
M,29,180,80,Tir,L
M,29,179,80,Tir,L
M,29,175,80,Tir,G
M,29,175,80,Tir,L
M,29,174,80,Tir,L
M,29,174,80,Tir,L
M,29,174,80,Tir,L
M,29,174,80,Tir,L
M,29,173,80,Tir,L
M,29,167,80,Tir,L
M,29,175,81,Tir,L
M,29,183,82,Tir,L
M,29,181,82,Tir,L
M,29,179,82,Tir,G
M,29,178,82,Tir,L
M,29,175,82,Tir,L
M,29,174,82,Tir,L
M,29,173,82,Tir,L
M,29,173,82,Tir,L
M,29,170,82,Tir,L
F,29,163,82,Tir,G
M,29,185,83,Tir,L
M,29,184,83,Tir,L
M,29,183,83,Tir,L
M,29,183,83,Tir,L
M,29,175,83,Tir,L
M,29,190,84,Tir,L
M,29,188,84,Tir,L
M,29,188,84,Tir,L
M,29,184,84,Tir,L
M,29,184,84,Tir,L
M,29,180,84,Tir,G
M,29,177,84,Tir,L
M,29,177,84,Tir,L
M,29,188,85,Tir,L
M,29,187,85,Tir,L
M,29,181,85,Tir,L
M,29,180,85,Tir,L
M,29,180,85,Tir,L
M,29,180,85,Tir,L
M,29,180,85,Tir,L
M,29,176,85,Tir,L
M,29,174,85,Tir,L
M,29,183,86,Tir,L
M,29,183,86,Tir,L
M,29,174,86,Tir,L
M,29,185,87,Tir,L
M,29,184,87,Tir,L
M,29,182,87,Tir,L
M,29,180,87,Tir,L
